Date,Hour,Demand,Temp_F
20/05/2023,13,10737.2,61
21/05/2023,13,8669.8,65
22/05/2023,13,8414.7,64
23/05/2023,13,7743.7,62
24/05/2023,13,9136.6,66
25/05/2023,13,7664.6,61
26/05/2023,13,8454.2,65
27/05/2023,13,7892.3,72
28/05/2023,13,8465.8,80
29/05/2023,13,9028.1,70
30/05/2023,13,8737.3,64
31/05/2023,13,9677.3,71
01/06/2023,13,11959.5,81
02/06/2023,13,14894.1,84
03/06/2023,13,9759.9,55
04/06/2023,13,9387.9,55
05/06/2023,13,10192.7,61
06/06/2023,13,9825.7,69
07/06/2023,13,11164.5,63
08/06/2023,13,10577.0,60
09/06/2023,13,10923.1,62
10/06/2023,13,9348.7,66
11/06/2023,13,9375.8,75
12/06/2023,13,12344.2,76
13/06/2023,13,12722.5,69
14/06/2023,13,12523.5,73
15/06/2023,13,12342.7,70
16/06/2023,13,12764.4,77
17/06/2023,13,11591.7,65
18/06/2023,13,10494.3,68
19/06/2023,13,11046.5,68
20/06/2023,13,11386.0,68
21/06/2023,13,11111.4,68
22/06/2023,13,11841.5,68
23/06/2023,13,12732.9,72
24/06/2023,13,13462.2,72
25/06/2023,13,13601.6,80
26/06/2023,13,15019.5,75
27/06/2023,13,14871.6,73
28/06/2023,13,14512.1,73
29/06/2023,13,14202.3,74
30/06/2023,13,14348.9,76
01/07/2023,13,12467.0,75
02/07/2023,13,13289.7,68
03/07/2023,13,15199.1,75
04/07/2023,13,14657.1,73
05/07/2023,13,16614.8,83
06/07/2023,13,18299.1,86
07/07/2023,13,18289.2,82
08/07/2023,13,16177.2,79
09/07/2023,13,15804.8,77
10/07/2023,13,15916.6,72
11/07/2023,13,14914.5,81
12/07/2023,13,18455.7,84
13/07/2023,13,17700.3,83
14/07/2023,13,17966.5,73
15/07/2023,13,16428.9,82
16/07/2023,13,16414.4,74
17/07/2023,13,18426.8,83
18/07/2023,13,18908.7,81
19/07/2023,13,16601.7,78
20/07/2023,13,15129.0,79
21/07/2023,13,14912.3,73
22/07/2023,13,13165.6,75
23/07/2023,13,13146.2,81
24/07/2023,13,16041.7,82
25/07/2023,13,17215.8,81
26/07/2023,13,17786.4,81
27/07/2023,13,19653.9,81
28/07/2023,13,19927.8,82
29/07/2023,13,18729.2,83
30/07/2023,13,12789.7,70
31/07/2023,13,12859.5,77
01/08/2023,13,11376.6,73
02/08/2023,13,11919.9,71
03/08/2023,13,13128.6,76
04/08/2023,13,14425.7,73
05/08/2023,13,12541.7,77
06/08/2023,13,11755.6,77
07/08/2023,13,15171.0,69
08/08/2023,13,15941.0,77
09/08/2023,13,14023.0,77
10/08/2023,13,15524.5,79
11/08/2023,13,14287.1,76
12/08/2023,13,12626.7,77
13/08/2023,13,14072.1,80
14/08/2023,13,14524.7,79
15/08/2023,13,15801.6,68
16/08/2023,13,15039.1,69
17/08/2023,13,15218.2,72
18/08/2023,13,15551.1,74
19/08/2023,13,10934.3,70
20/08/2023,13,10881.1,76
21/08/2023,13,15641.2,80
22/08/2023,13,11958.2,73
23/08/2023,13,11669.3,72
24/08/2023,13,12434.8,74
25/08/2023,13,13934.2,68
26/08/2023,13,13383.1,78
27/08/2023,13,12107.7,74
28/08/2023,13,13027.2,72
29/08/2023,13,14266.8,73
30/08/2023,13,15432.7,74
31/08/2023,13,11249.1,69
01/09/2023,13,10622.3,70
02/09/2023,13,10163.5,74
03/09/2023,13,11941.0,80
04/09/2023,13,15066.3,80
05/09/2023,13,17578.6,85
06/09/2023,13,18269.6,84
07/09/2023,13,20079.3,88
08/09/2023,13,19226.6,82
09/09/2023,13,16550.3,79
10/09/2023,13,15250.9,73
11/09/2023,13,16217.7,74
12/09/2023,13,15116.2,72
13/09/2023,13,14955.9,71
14/09/2023,13,12198.9,71
15/09/2023,13,11026.8,64
16/09/2023,13,10433.9,67
17/09/2023,13,8650.4,72
18/09/2023,13,13947.4,64
19/09/2023,13,10442.3,69
20/09/2023,13,9521.3,68
21/09/2023,13,9812.7,68
22/09/2023,13,11129.3,67
23/09/2023,13,11241.8,58
24/09/2023,13,11946.2,60
25/09/2023,13,11827.3,59
26/09/2023,13,11321.3,59
27/09/2023,13,9540.9,63
28/09/2023,13,10101.8,62
29/09/2023,13,12561.7,55
30/09/2023,13,11005.2,60
